FECHA,TIMESTAMP,TIPO_VIAJERO,PUNTO_TURISTICO,RESIDENCIA,VIAJEROS,PERNOCTACIONES
2013-01-01,1356994800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2934,6486
2013-02-01,1359673200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2595,7297
2013-03-01,1362092400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3220,8051
2013-04-01,1364767200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4049,8678
2013-05-01,1367359200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4705,12654
2013-06-01,1370037600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4717,10707
2013-07-01,1372629600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7441,14943
2013-08-01,1375308000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,10704,16332
2013-09-01,1377986400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4361,10916
2013-10-01,1380578400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3511,7670
2013-11-01,1383260400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3102,7330
2013-12-01,1385852400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3092,6777
2014-01-01,1388530800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3056,6061
2014-02-01,1391209200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2747,6061
2014-03-01,1393628400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3153,7030
2014-04-01,1396303200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3266,6478
2014-05-01,1398895200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4562,10045
2014-06-01,1401573600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4246,9303
2014-07-01,1404165600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7283,14769
2014-08-01,1406844000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,11443,16413
2014-09-01,1409522400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5702,10283
2014-10-01,1412114400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4723,9594
2014-11-01,1414796400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4143,8467
2014-12-01,1417388400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3240,6660
2015-01-01,1420066800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3455,6760
2015-02-01,1422745200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2726,6646
2015-03-01,1425164400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3893,8242
2015-04-01,1427839200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4665,8305
2015-05-01,1430431200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5483,10292
2015-06-01,1433109600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5370,10368
2015-07-01,1435701600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,10031,15762
2015-08-01,1438380000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,14001,19239
2015-09-01,1441058400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6636,11036
2015-10-01,1443650400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5200,9033
2015-11-01,1446332400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4633,9908
2015-12-01,1448924400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2436,4810
2016-01-01,1451602800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4072,7067
2016-02-01,1454281200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3122,6512
2016-03-01,1456786800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3618,7637
2016-04-01,1459461600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4493,8407
2016-05-01,1462053600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5842,11059
2016-06-01,1464732000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5839,11932
2016-07-01,1467324000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,10830,17605
2016-08-01,1470002400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,13276,18388
2016-09-01,1472680800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6300,11876
2016-10-01,1475272800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5685,11029
2016-11-01,1477954800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3763,9162
2016-12-01,1480546800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3155,7567
2017-01-01,1483225200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4213,8875
2017-02-01,1485903600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2963,6912
2017-03-01,1488322800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4041,9583
2017-04-01,1490997600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6363,11481
2017-05-01,1493589600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5972,13773
2017-06-01,1496268000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6049,11924
2017-07-01,1498860000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,10509,17623
2017-08-01,1501538400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,12832,21037
2017-09-01,1504216800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7357,13843
2017-10-01,1506808800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6048,12293
2017-11-01,1509490800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4320,9679
2017-12-01,1512082800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3277,6541
2018-01-01,1514761200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4304,8452
2018-02-01,1517439600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2837,5440
2018-03-01,1519858800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4235,8458
2018-04-01,1522533600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5881,10434
2018-05-01,1525125600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,8244,15819
2018-06-01,1527804000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6999,14378
2018-07-01,1530396000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,10364,17294
2018-08-01,1533074400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,13028,20065
2018-09-01,1535752800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7564,14486
2018-10-01,1538344800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6187,13226
2018-11-01,1541026800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3868,9719
2018-12-01,1543618800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3405,7793
2019-01-01,1546297200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4060,9371
2019-02-01,1548975600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3290,8481
2019-03-01,1551394800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4641,11081
2019-04-01,1554069600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6179,13976
2019-05-01,1556661600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7032,16634
2019-06-01,1559340000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6924,15437
2019-07-01,1561932000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,10420,19230
2019-08-01,1564610400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,12942,20143
2019-09-01,1567288800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7841,15014
2019-10-01,1569880800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5851,12891
2019-11-01,1572562800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3929,8817
2019-12-01,1575154800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3370,6918
2020-01-01,1577833200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4421,8263
2020-02-01,1580511600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3475,7401
2020-03-01,1583017200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2000,3407
2020-04-01,1585692000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,0,0
2020-05-01,1588284000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,,
2020-06-01,1590962400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,,
2020-07-01,1593554400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3533,5935
2020-08-01,1596232800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4869,7285
2020-09-01,1598911200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,1791,3887
2020-10-01,1601503200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2144,4275
2020-11-01,1604185200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,1215,2575
2020-12-01,1606777200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,1372,2780
2021-01-01,1609455600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,1823,3769
2021-02-01,1612134000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,865,2473
2021-03-01,1614553200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,1400,3080
2021-04-01,1617228000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,1344,3002
2021-05-01,1619820000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,2003,3601
2021-06-01,1622498400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3092,5996
2021-07-01,1625090400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7152,11107
2021-08-01,1627768800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,8589,11998
2021-09-01,1630447200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6021,11426
2021-10-01,1633039200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5317,9969
2021-11-01,1635721200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4578,10382
2021-12-01,1638313200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3543,7216
2022-01-01,1640991600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3288,6493
2022-02-01,1643670000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,3715,7875
2022-03-01,1646089200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4612,10337
2022-04-01,1648764000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6155,10831
2022-05-01,1651356000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6885,13397
2022-06-01,1654034400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,8703,15710
2022-07-01,1656626400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,15824,25280
2022-08-01,1659304800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,15783,22261
2022-09-01,1661983200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,8842,15774
2022-10-01,1664575200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6936,14351
2022-11-01,1667257200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4882,10698
2022-12-01,1669849200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4327,8605
2023-01-01,1672527600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4782,9948
2023-02-01,1675206000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4608,12849
2023-03-01,1677625200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5504,12467
2023-04-01,1680300000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7431,13734
2023-05-01,1682892000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,8769,16352
2023-06-01,1685570400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,8863,17719
2023-07-01,1688162400000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,15657,29136
2023-08-01,1690840800000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,17332,27200
2023-09-01,1693519200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,10905,22872
2023-10-01,1696111200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,7936,19222
2023-11-01,1698793200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6104,16014
2023-12-01,1701385200000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5323,12910
2024-01-01,1704063600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,5742,15475
2024-02-01,1706742000000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,4664,14506
2024-03-01,1709247600000,Nacional,Vitoria-Gastéiz,Residentes en el extranjero,6535,17764
2005-01-01,1104534000000,Nacional,Albacete,Residentes en España,8185,14396
2005-02-01,1107212400000,Nacional,Albacete,Residentes en España,11828,16432
2005-03-01,1109631600000,Nacional,Albacete,Residentes en España,10506,16894
2005-04-01,1112306400000,Nacional,Albacete,Residentes en España,14327,22116
2005-05-01,1114898400000,Nacional,Albacete,Residentes en España,14646,23532
2005-06-01,1117576800000,Nacional,Albacete,Residentes en España,12831,19899
2005-07-01,1120168800000,Nacional,Albacete,Residentes en España,11452,18689
2005-08-01,1122847200000,Nacional,Albacete,Residentes en España,10757,16005
2005-09-01,1125525600000,Nacional,Albacete,Residentes en España,13753,22474
2005-10-01,1128117600000,Nacional,Albacete,Residentes en España,13374,22094
2005-11-01,1130799600000,Nacional,Albacete,Residentes en España,12613,21017
2005-12-01,1133391600000,Nacional,Albacete,Residentes en España,9176,14535
2006-01-01,1136070000000,Nacional,Albacete,Residentes en España,8745,14122
2006-02-01,1138748400000,Nacional,Albacete,Residentes en España,11025,18280
2006-03-01,1141167600000,Nacional,Albacete,Residentes en España,12028,18865
2006-04-01,1143842400000,Nacional,Albacete,Residentes en España,12032,19538
2006-05-01,1146434400000,Nacional,Albacete,Residentes en España,12843,20174
2006-06-01,1149112800000,Nacional,Albacete,Residentes en España,13517,21455
2006-07-01,1151704800000,Nacional,Albacete,Residentes en España,12858,20797
2006-08-01,1154383200000,Nacional,Albacete,Residentes en España,11042,17756
2006-09-01,1157061600000,Nacional,Albacete,Residentes en España,14121,24393
2006-10-01,1159653600000,Nacional,Albacete,Residentes en España,12632,20833
2006-11-01,1162335600000,Nacional,Albacete,Residentes en España,12173,19257
2006-12-01,1164927600000,Nacional,Albacete,Residentes en España,10756,17606
2007-01-01,1167606000000,Nacional,Albacete,Residentes en España,10430,18573
2007-02-01,1170284400000,Nacional,Albacete,Residentes en España,11603,18973
2007-03-01,1172703600000,Nacional,Albacete,Residentes en España,13518,22512
2007-04-01,1175378400000,Nacional,Albacete,Residentes en España,13166,22406
2007-05-01,1177970400000,Nacional,Albacete,Residentes en España,13340,22114
2007-06-01,1180648800000,Nacional,Albacete,Residentes en España,13853,22624
2007-07-01,1183240800000,Nacional,Albacete,Residentes en España,11604,18878
2007-08-01,1185919200000,Nacional,Albacete,Residentes en España,11284,18069
2007-09-01,1188597600000,Nacional,Albacete,Residentes en España,15020,25115
2007-10-01,1191189600000,Nacional,Albacete,Residentes en España,13781,23444
2007-11-01,1193871600000,Nacional,Albacete,Residentes en España,12418,21378
2007-12-01,1196463600000,Nacional,Albacete,Residentes en España,10710,16145
2008-01-01,1199142000000,Nacional,Albacete,Residentes en España,10151,16458
2008-02-01,1201820400000,Nacional,Albacete,Residentes en España,11603,18945
2008-03-01,1204326000000,Nacional,Albacete,Residentes en España,13673,23234
2008-04-01,1207000800000,Nacional,Albacete,Residentes en España,13937,26481
2008-05-01,1209592800000,Nacional,Albacete,Residentes en España,14360,27225
2008-06-01,1212271200000,Nacional,Albacete,Residentes en España,13846,23848
2008-07-01,1214863200000,Nacional,Albacete,Residentes en España,12931,22428
2008-08-01,1217541600000,Nacional,Albacete,Residentes en España,10086,15881
2008-09-01,1220220000000,Nacional,Albacete,Residentes en España,14336,24241
2008-10-01,1222812000000,Nacional,Albacete,Residentes en España,12388,21351
2008-11-01,1225494000000,Nacional,Albacete,Residentes en España,12317,17979
2008-12-01,1228086000000,Nacional,Albacete,Residentes en España,9972,14635
2009-01-01,1230764400000,Nacional,Albacete,Residentes en España,9022,14337
2009-02-01,1233442800000,Nacional,Albacete,Residentes en España,10459,16718
2009-03-01,1235862000000,Nacional,Albacete,Residentes en España,11718,18769
2009-04-01,1238536800000,Nacional,Albacete,Residentes en España,10964,17724
2009-05-01,1241128800000,Nacional,Albacete,Residentes en España,12470,20135
2009-06-01,1243807200000,Nacional,Albacete,Residentes en España,13058,19144
2009-07-01,1246399200000,Nacional,Albacete,Residentes en España,11733,17343
2009-08-01,1249077600000,Nacional,Albacete,Residentes en España,9795,14520
2009-09-01,1251756000000,Nacional,Albacete,Residentes en España,12814,22769
2009-10-01,1254348000000,Nacional,Albacete,Residentes en España,13449,20579
2009-11-01,1257030000000,Nacional,Albacete,Residentes en España,10761,16478
2009-12-01,1259622000000,Nacional,Albacete,Residentes en España,9085,13110
2010-01-01,1262300400000,Nacional,Albacete,Residentes en España,9131,13960
2010-02-01,1264978800000,Nacional,Albacete,Residentes en España,10638,16218
2010-03-01,1267398000000,Nacional,Albacete,Residentes en España,12018,19602
2010-04-01,1270072800000,Nacional,Albacete,Residentes en España,14123,21773
2010-05-01,1272664800000,Nacional,Albacete,Residentes en España,14228,22496
2010-06-01,1275343200000,Nacional,Albacete,Residentes en España,16447,22737
2010-07-01,1277935200000,Nacional,Albacete,Residentes en España,13731,19754
2010-08-01,1280613600000,Nacional,Albacete,Residentes en España,10218,15576
2010-09-01,1283292000000,Nacional,Albacete,Residentes en España,15827,25147
2010-10-01,1285884000000,Nacional,Albacete,Residentes en España,13777,22150
2010-11-01,1288566000000,Nacional,Albacete,Residentes en España,11343,16466
2010-12-01,1291158000000,Nacional,Albacete,Residentes en España,10443,14986
2011-01-01,1293836400000,Nacional,Albacete,Residentes en España,8316,12218
2011-02-01,1296514800000,Nacional,Albacete,Residentes en España,10946,14763
2011-03-01,1298934000000,Nacional,Albacete,Residentes en España,11364,16037
2011-04-01,1301608800000,Nacional,Albacete,Residentes en España,12974,18827
2011-05-01,1304200800000,Nacional,Albacete,Residentes en España,13142,19932
2011-06-01,1306879200000,Nacional,Albacete,Residentes en España,14404,20432
2011-07-01,1309471200000,Nacional,Albacete,Residentes en España,12368,17225
2011-08-01,1312149600000,Nacional,Albacete,Residentes en España,9574,13766
2011-09-01,1314828000000,Nacional,Albacete,Residentes en España,15858,23882
2011-10-01,1317420000000,Nacional,Albacete,Residentes en España,13633,19872
2011-11-01,1320102000000,Nacional,Albacete,Residentes en España,10798,15277
2011-12-01,1322694000000,Nacional,Albacete,Residentes en España,10154,14192
2012-01-01,1325372400000,Nacional,Albacete,Residentes en España,8449,11883
2012-02-01,1328050800000,Nacional,Albacete,Residentes en España,10692,15366
2012-03-01,1330556400000,Nacional,Albacete,Residentes en España,11586,15666
2012-04-01,1333231200000,Nacional,Albacete,Residentes en España,11269,16402
2012-05-01,1335823200000,Nacional,Albacete,Residentes en España,11622,16488
